iso2,priority,region,role,grams,pi_ing,proposal_key,v7_status,requirement_code,requirement,product,brand,pack,ean,v7_market_evidence,v7_technical_fit,v7_deviation,v7_activation_condition,v7_message,final_pr_id,a04_evidence_class,a04_verification_class,a04_best_url
TW,★★★★,GREATER_CHINA,MILK,672,PI-ING-000236,MILK-GTIN-4955447100416,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Hokkaido Hidaka 3.6 Long Life Milk 200 ml,Hokkaido Hidaka,200 ml carton; retailer case 24 cartons,4955447100416,"HUG Taiwan exact product listing is 北海道日高3.6原味牛乳(保久乳)200ml/24入. Its published nutrition table is explicitly per 100 ml (two portions per individual carton), and search-indexed table gives 71 kcal, protein 3.4 g, fat 4.2 g, saturates 2.6 g, carbohydrates 4.9 g, sugars 4.5 g and sodium 41.5 mg. Salt = 41.5 / 1000 * 2.5 = 0.10375 g. USE Taiwan importer identifies the same brand/product as item 4955447100416, 100% raw milk and Japan origin; Tajimaya independently binds JAN to 200 ml. Yumaowu direct supermarket Rakuten Taiwan listing confirms current local retail of the 200 ml carton, with expiry 26 September 2026. The whole HUG nutrition profile is used intact, not only its sugar value. Fiber is not declared. Independent photo of exact 200 ml manufacturer package (OFF image 2, uploaded 21 September 2025) shows per 200 ml 142 kcal, protein 6.8 g, fat 8.4 g, carbs 9.8 g, salt 0.2 g, matching the HUG whole profile core macros after halving and its salt after label rounding. Image 1 confirms Hokkaido Hidaka 3.6, 100% raw milk and 200 ml. The photograph itself does not print saturates/sugars; those remain explicitly sourced to HUG full retailer table. OFF database values sat=0 and sugar=2.5 are unsupported by its photograph and were rejected.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,0.7000000000000002,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Replace the incomplete 66 kcal / 3.8 g fat USE profile with the complete HUG retailer profile for the same 200 ml product. The 3.6 in the name is minimum milk-fat specification, not the value used in the calculation; the full selected declaration has 4.2 g. Published profiles differ (USE 3.8 g fat versus HUG 4.2 g), so this is the HUG declaration, not a claim of the latest manufacturer specification. HUG returned intermittent 502 on direct retrieval; all fields including the 100 ml basis are visible in its indexed product table. HUG's separate 2/12-carton listings contain different sodium and were not used.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://shop.use.com.tw/products/%E5%8C%97%E6%B5%B7%E9%81%93%E6%97%A5%E9%AB%9836%E7%89%9B%E4%B9%B3
TW,★★★★,GREATER_CHINA,CREAM,130,PI-ING-000180,CREAM-GTIN-4036300003249,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Oldenburger Whipping Cream 35% fat UHT (Shani),Oldenburger,200 g (PX Mart lists 200 ml),4036300003249,"Official exact 200 g SKU 12197 page provides seven nutrition fields per 100 ml. Official assortment catalogue final page identifies Shani 35% 200 g, EN/TW language pack and EAN 4036300003249. PX Mart exact local product page uses this EAN in URL and offers the carton for NT$94, origin Germany.",WŁASNY PROFIL PR — rzeczywista etykieta,5,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Uses verified local Oldenburger 35%, replacing an uncertain Anchor/Arla-code proposal. Official carton quantity is 200 g while PX Mart calls it 200 ml; EAN and producer SKU tie these listings together.",AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://www.oldenburger-professional.com/media/13/8d/af/1696234639/OLB%20Assortmentlist%202023_2024_combined.pdf
TW,★★★★,GREATER_CHINA,SMP,35,PI-ING-000270,SMP-GTIN-04711257007419,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",克寧100%純脫脂奶粉 (KLIM 100% Pure Skimmed Milk Powder),KLIM / 克寧,750 g,4711257007419,"Nestlé potwierdza czyste SMP 750 g, NZ, tłuszcz 1,1/100 g. PXGo potwierdza produkt 750 g pod 4711257007419. ETMall/A-mart: tabela 100 g 360 kcal, B 33,4, T 1,1, NKT 0,7, W 54, cukry 54, sód 390 mg,  składSMP.",Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,0.30000000000000004,błonnik: PI-ING-000270 (0 /100 g). 7 makro dostępne; błonnik niedeklarowany,"GTIN użytkownika potwierdzony. Sól 390 mg×0,0025=0,975 g.",AUTO PO AKCEPTACJI,LEAD,MARKET_PAGE_WITHOUT_EAN,https://www.etmall.com.tw/i/7872702
TW,★★★★,GREATER_CHINA,DEXTROSE,30,PI-ING-000494,DEX-TW-PRODUCT,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),食品級 葡萄糖 (單水葡萄糖・一水葡萄糖) 1kg,順億化工 SESE (producent niepodany),1 kg,,"Własna strona dostawcy wskazuje 食品級 (food grade), 單水葡萄糖 i Glucose monohydrate / Dextrose monohydrate.",Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: kcal=364; tłuszcz=0; nasycone=0; węglowodany=90.9; cukry=90.9; białko=0; sól=0; błonnik=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. Brak publicznego NIP i COA; wartości modelowe90,9%glukozy/9,1%wody wyłącznie jako przybliżenie składu idealnego monohydratu, nie analiza tej partii. Potwierdzić czystość, wilgotność i alergeny w aktualnej specyfikacji dostawcy.","TP00017990000008 to ID oferty momo, nie EAN. NoahsArk ma NIP366kcal/91,6g, ale opis wspomina3–5%maltozy; pominięto ten produkt na rzecz jednoznacznie nazwanego monohydratu SESE. NIPNoahsArk nie przeniesiono naSESE.",AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://www.sese.tw/product.php?pid_for_show=7262
TW,★★★★,GREATER_CHINA,TARA,3,PI-ING-000492,TARA-GTIN-08055728540170,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Tara Gum 50gr. / Gomma di Tara E417,SaporePuro,50 g,8055728540170,"IMPORT; TDS rev. 17/07/2026, pages 1–2 food identity/allergens/origin, p10 nutrition and physical data, pp11–12 allergen matrix. Manufacturer public product JSON maps 50gr variant 48245876949339 to SPGT50 and barcode 8055728540170. Distributor lists 50g and Add to cart. TDS values are product-wide specifications, not a lot COA.","Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"Wszystkie 8 pól z etykiety/TDS lub jawnego przeliczenia porcji/sodu/błonnika. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda z TDS: 7 g/100 g; TDS moisture 7%, no inequality printed. IMPORT from Hong Kong; Taiwan explicitly included in international destination/fee table. Final order freight and import clearance pending.",Uploaded Seppic Solagum Tara link is a cosmetic product and excluded. Selected food-use SaporePuro E417 with explicit Taiwan shipping evidence; no Sosa or Ubuy barcode transferred. AKTUALIZACJA: oficjalny JSON producenta potwierdza dla 50 g SKU SPGT50 i EAN 8055728540170; poprzedni brak identyfikatora zamknięty.,AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://saporepuro.myshopify.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1
TN,★★★★,MAGHREB,MILK,672,PI-ING-000236,MILK-GTIN-8002670165395,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Granarolo Bio Latte Biologico Intero 1 L,Granarolo Bio,"1 L, karton Tetra Rex; mleko ESL pasteryzowane w podwyższonej temperaturze, chłodzone 0–6°C",8002670165395,"Oferta Italia in Tunisia ref.4206 jednoznacznie wskazuje Granarolo Bio Intero, mleko pełne, karton1L; fotografia tej samej linii i pojemności. Strony sklepu potwierdzają organizowany import z Włoch i dostawy na terenie całej Tunezji, także z zachowaniem chłodzenia. Sklep działa głównie na zamówienie (import dwa razy w miesiącu, minimum100TND); nie potwierdza bieżącego magazynu. GTIN8002670165395 jest potwierdzony przez włoskiego detalistę TiportoLaSpesa, widoczny na fizycznej etykiecie i w karcie technicznej producenta16536_ST_L R00 z02.05.2022. Ta etykieta i karta publikują wszystkie7pól na100ml:67kcal; tłuszcz3.7g; nasycone2.5g; węglowodany5g; cukry5g; białko3.3g; sól0.1g. Błonnik nie jest zadeklarowany. Strona TN i jej publiczny JSON nie publikują GTIN: powiązanie oferty TN z wybranym źródłowym SKU to jawne dopasowanie po marce, linii, rodzaju i pojemności, wspierane fotografią; kodu nie odczytano u tunezyjskiego sprzedawcy.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,0.20000000000000018,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Zamiennik Vitalait entier3% o niepełnej etykiecie. Wybrano pełne mleko3.7%, blisko celu3.5%, zamiast obniżać do półtłustego1.5%. To propozycja produktu PR poza mapperem, a nie potwierdzenie konkretnej partii magazynowej. Nie utożsamiać wariantówGTIN:8002670165760 (CarrefourIT) i8002670161632 (CosìComodo) mają osobne karty i odmienne grafiki; ich makra są zgodne, lecz nie użyto ich jako źródła kodu wybranego SKU5395. Źródła porównania: https://www.carrefour.it/p/granarolo-bio-latte-biologico-intero-1-l/8002670165760.html ; https://www.cosicomodo.it/spesa-online/Latte-fresco/Granarolo-Biologico-Latte-Bio-Intero-1-L/p/8002670161632 .",AUTO PO AKCEPTACJI,LEAD,EAN_ON_FOREIGN_MARKET_PAGE,https://www.tiportolaspesa.it/negozio/freschissimi/latticini/latte-e-panna-fresca/latte-fresco-intero-granarolo-bio-lt-1-2/
TN,★★★★,MAGHREB,CREAM,130,PI-ING-000180,CREAM-GTIN-3412290032215,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Paysan Breton La Crème Pâtisserie & Cuisine UHT 30%,Paysan Breton,20 cl,3412290032215,"Physical 20cl 30% carton images published by Lulu: side shows GTIN 3412290032215, France producer and Tunisia importer; rear shows complete seven nutrition values. Casinetto publishes identical seven values and exact 20cl pack. Nutrition basis on actual label is per 100ml. Local retailer listing confirms same 200ml product and market; stock status may vary. Exact GTIN3412290032215 in Carrefour Tunisia product URL,20cl. Géant Tunisia also lists20cl. Physical carton side explicitly names Tunisia importer inSokra.",WŁASNY PROFIL PR — rzeczywista etykieta,0,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,Exact 30% liquid cream selected. Retailer text giving 35% is not used because physical current 30% label confirms profile. Fibre undeclared.,AUTO PO AKCEPTACJI,LEAD,PAGE_WITHOUT_EAN,https://bf1af2.akinoncloudcdn.com/products/2025/03/28/87485/697134c3-73cd-408b-8a68-2100017edff8_size1920_cropCenter.jpg
TN,★★★★,MAGHREB,SMP,35,PI-ING-000270,SMP-GTIN-00733739058324,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",NOW Real Food Organic Non-Fat Dry Milk Powder,NOW Foods Real Food,torebka 12 oz (340 g),733739058324,"Indywidualnie odczytana karta katalogu tn.iherb.com: dokładna nazwa/340 g; In stock; Add to Cart; pierwszy odczyt nagłówka Deliver to Tunisia. Oficjalna strona wysyłki potwierdza kraj Tunezja i przewoźnika: FedEx, wysyłka z USA. Producent potwierdza UPC 733739058324, SKU5832, skład i tabelę dla 3 tbsp (24 g) = 8 oz milk. Masa suchego proszku jest jawnie udokumentowana, więc przeliczono ×100/24; sól z sodu100mg ×100/24 ×0,0025 =1,0416667 g/100g.",Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,-0.8,"Wszystkie pola pochodzą z etykiety; przeliczenie masy porcji i sodu nie jest estymacją. Oferta importowa e-commerce do wskazanego kraju, nie dowód lokalnego magazynu ani powszechności w sklepach. Karta In stock i dostępny kanał wysyłki; dokładna dostawa do adresu, koszt i termin zależą od koszyka. Makro przeliczone z zaokrąglonych deklaracji amerykańskiej etykiety, zera nie są wynikiem analitycznym.","Wybrano w pełni udokumentowany SMP w krajowym kanale importowym zamiast produktu z niekompletną etykietą/dostępnością: Régilait Lait en Poudre Écrémé (karton jednostkowy 300 g; hurtowo 12 szt.). Nie znaleziono wiarygodnej lokalnej oferty potwierdzającej ODT „powszechnie w Carrefour/Monoprix/Géant”. Przedstawiono warunkowy kanał importu B2B do Tunezji, bez twierdzenia o lokalnym zapasie/dostępności detalicznej. Wartości NOW 0 g fat/sat/fiber pochodzą z rzeczywistej tabeli24 g, nie z hasła 0%.",AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic
TN,★★★★,MAGHREB,DEXTROSE,30,PI-ING-000494,DEX-TN-PRODUCT,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Dextrose en Poudre – Sucre Technique pour Glaces,Ben Yaghlane,"Sold by weight; displayed price1.200TND at12TND/kg implies100g unit (inferred, confirm)",,"Local Tunisian manufacturer-retailer page explicitly: Ingrédients Dextrose monohydraté pur; végétale, vegan; for ice cream/pastry.",Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: kcal=364; tłuszcz=0; nasycone=0; węglowodany=90.9; cukry=90.9; białko=0; sól=0; błonnik=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. Supplier listing verified; confirm lot food grade, availability and specification","Product and hydrate confirmed, but no EAN or allergen statement; user GS1-prefix narrative does not establish barcode.",AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://ben-yaghlane.com/products/agar-agar-vegan-poudre-gelifiante-copie
TN,★★★★,MAGHREB,TARA,3,PI-ING-000492,TARA-GTIN-00711221973058,WYMAGA_DOSTAWY,LOCAL_PURCHASE_PATH_MISSING,no evidenced local purchase/delivery path in this market,Cape Crystal Brands Tara Gum Powder,Cape Crystal Brands,2 oz (56.7 g),711221973058,"UNCONFIRMED; Country product page displays stock, USA import and delivery estimate with conflicting restriction text. Package and barcode are package-specific listing data; barcode is UPC-A, preserved without adding digits. No nutritional label retrieved.","Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"ESTIMATED z PI-ING-000492: kcal=180; tłuszcz=0.5; nasycone=0; węglowodany dostępne=1.5; cukry=0; białko=2; sól=0; błonnik=86.5 /100 g. To model, nie etykieta produktu. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda 9,5 g/100 g: ESTIMATED z PI; brak oznaczenia produktu. Advertised USA import to Tunisia: listing in stock on 2026-09-08, estimated arrival 2026-09-16, shipping/customs at checkout. However, the page also contains a Remove Restriction control and says not all listed products are for sale. Country fulfillment remains unconfirmed.",No Sosa or Rafex barcode transferred to Cape Crystal. Marketplace dietary and health marketing is not treated as an allergen guarantee or nutrient analysis.,AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://www.capecrystalbrands.com/products/tara-gum
TR,★★★★,TURKIYE,MILK,672,PI-ING-000236,MILK-TR-SUTAS-UHT-35-1L,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer","Sütaş Whole Milk UHT 3,5% 1 L",Sütaş,1 L,8681324005449,Oficjalny producent publikuje pełny profil; aktualny turecki sklep potwierdza exact 1 L i EAN,WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,0,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,Najbliższy powszechny wariant krajowy; wartości exact PR wygrywają z PI.,AUTO PO AKCEPTACJI,LEAD,MARKET_PAGE_WITHOUT_EAN,https://sutas.market/urun/tam-yagli-sut-1-l
TR,★★★★,TURKIYE,CREAM,130,PI-ING-000180,CREAM-GTIN-8690767670060,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Sütaş Krema 30% Tatlılara ve Yemeklere 200 ml,Sütaş,200 ml,8690767670060,"Producent publikuje recepturę ze śmietanką co najmniej 30%, bez dodatku cukru, opakowanie 200 ml i pełne 7 pól. Sarıyer Market potwierdza GTIN 8690767670060, lokalną ofertę i identyczny profil na 100 g/ml.",WŁASNY PROFIL PR — rzeczywista etykieta,0,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Zastąpiono ogólny import Oldenburger lokalną śmietanką Sütaş 30%. Starsze karty innych detalistów pokazują profil 35%; wykorzystano bieżący profil producenta 30%, potwierdzony przez Sarıyer. Sarıyer opisuje opakowanie jako 200 g; przyjęto 200 ml z karty producenta.",AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://www.sariyermarket.com/sutas-krema-200-gr
TR,★★★★,TURKIYE,SMP,35,PI-ING-000270,SMP-GTIN-08681770071449,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Yağsız Süt Tozu,Pınar,worek 25 kg,8681770071449,"Trendyol podaje kod kreskowy 8681770071449, 25 kg i producenta Pınar. Hammaddeler podaje na 100 g: 363 kcal, 1,3 g tłuszczu, 52 g węglowodanów, 36 g białka. Oficjalna strona Pınar potwierdza energię, białko i węglowodany; tłuszcz 1,25 g jest zgodny po zaokrągleniu z 1,3 g sklepu.",Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,0.5,"Nasycone: 0,625 × tłuszcz (proporcja z pełnej etykiety Régilait 0,5/0,8); PI ma niewiarygodne 0. Cukry: MIN(PI 51 g, węglowodany PR). sól: PI-ING-000270 (1.2 /100 g). błonnik: PI-ING-000270 (0 /100 g). Saturates, sugars i salt wymagają jawnej estymacji lub specyfikacji producenta.","Nie zaakceptowano niewiarygodnych zer cukrów, soli i kwasów nasyconych z tabeli sklepu. Pozostawiono null.",AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://www.hammaddeler.com/urun/pinar-yagsiz-sut-tozu-25-kg
TR,★★★★,TURKIYE,DEXTROSE,30,PI-ING-000494,DEX-TR-PRODUCT,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Parmor Dekstroz1kg,Parmor,1 kg,,Karta sprzedawcy: Dekstroz Monohidrat; jedna cząsteczka wody; skład100%tej substancji.,Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: kcal=364; tłuszcz=0; nasycone=0; węglowodany=90.9; cukry=90.9; białko=0; sól=0; błonnik=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. Lokalny dostępny produkt spożywczy; etykietaNIP i alergeny do uzyskania.",Zastąpiono kandydata Oksilab od dostawcy laboratoryjnego czystym produktem spożywczymPARMOR. Nie przyjęto bez weryfikacji EAN z adresu innego sklepu.,AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://www.hepsiburada.com/parmor-dekstroz-1-kg-pm-HBC00002OYEF6
TR,★★★★,TURKIYE,TARA,3,PI-ING-000492,TARA-GTIN-00795258101998,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Benosen Tara Gum (E417) 200 g,Benosen,200 g,0795258101998,"LOCAL; Trendyol binds the 200 g package to barcode 0795258101998, SKU117B12, Peru origin and sole ingredient E417. Seller says packaging images are illustrative. Nutrition and batch TDS are unpublished.","Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"ESTIMATED z PI-ING-000492: kcal=180; tłuszcz=0.5; nasycone=0; węglowodany dostępne=1.5; cukry=0; białko=2; sól=0; błonnik=86.5 /100 g. To model, nie etykieta produktu. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda 9,5 g/100 g: ESTIMATED z PI; brak oznaczenia produktu. Turkish marketplace offer with price, cart, local Benosen dispatch and over 50 units stock. Delivery estimate depends on postcode. Raw ingredient; supplier says not for direct consumption.",Turkey is not limited to anonymous 25 kg Ataman B2B supply: a concrete local 200 g food ingredient was verified. Do not transfer this barcode or composition to other Benosen packs.,AUTO PO AKCEPTACJI,LEAD,SOURCE_NOT_READABLE,https://www.trendyol.com/benosen/tara-gum-e417-dondurma-stabilizeri-kivam-verici-net-200-g-p-81504382
UY,★★★★,LATAM_SOUTH_CONE,MILK,672,PI-ING-000236,MILK-GTIN-7790742335500,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",La Serenísima Leche Larga Vida Clásica 3% Botella 1 L,La Serenísima,1 L PET bottle,7790742335500,"El Dorado Uruguay exact retail card explicitly gives1L and EAN7790742335500. DIA Argentina exact same EAN7790742335500 retail card links readable nutrition panel343522. Panel visually read and saved as uy_serenisima_dia.jpg, includes1LClásica identity and per100ml:57kcal/239kJ;carbs4.5g;total sugars4.5g;added sugars0g;protein3.0g;fat3.0g;saturated1.9g;trans0g;sodium49mg. Salt=49mg/1000×2.5=0.1225g. Fiber described as not significant, no numeric declaration, therefore null. Dipian local distributor corroborates bottle1LClásica3% sold locally in6-packs.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,-0.5,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,Replaced Conaprole ultrapasteurized1L7730105001321 lacking sugars; prior dataset also borrowed mismatching FRESCA PASTEURIZADA2.7% profile. Selected locally available plain La Serenísima3% with exactEAN-matched complete nutrition image; did not use TiendaInglesa differentEAN7790742134509 or carton nutrition.,AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.eldorado.com.uy/leche-la-serenisima-larga-vida-entera-1lt/p
UY,★★★★,LATAM_SOUTH_CONE,CREAM,130,PI-ING-000180,CREAM-GTIN-7790742141309,KANDYDAT_PI_ESTIMATED,PI_ESTIMATE_ONLY,only a PI-level estimate — exact PR label profile incomplete,La Serenísima Crema para Batir Larga Vida,La Serenísima,"200 ml, karton UAT",7790742141309,TiendaInglesa Uruguay kataloguje dokładne200ml iGTIN7790742141309. BieżącyJumbo Argentina API wiąże ten samGTIN z fizyczną etykietą200ml. Porcja15ml jawnie deklaruje0g węglowodanów i0g białka; cukry ogółem opisuje jedynie jako ilości nieznaczące.,ETYKIETA + ESTIMATED z PI; patrz15_CREAM_PRZELICZENIA,5.333333333333336,"Profil roboczy kompletny; pola ESTIMATED: sugars. MIN(PI.total_sugars_percent, PR.label_carbohydrate_percent) = MIN(3.2,0) =0. Przybliżenie na precyzji etykiety, nie wynik analizy chemicznej.","Zastąpiono Parmalat500ml (41,333g tłuszczu/100) bliższą śmietanką LaSerenísima200ml (35,333g/100). Cukry roboczo0g są ESTIMATED przy zachowaniu zaokrąglonych0g węglowodanów z etykiety; nie oznaczają absolutnego braku laktozy. Sześć pól odczytano liczbowo, siódme wymaga potwierdzenia.",AUTO PO AKCEPTACJI,LEAD,EAN_ON_FOREIGN_MARKET_PAGE,https://www.jumbo.com.ar/crema-uat-la-serenisima-batir-200ml/p
UY,★★★★,LATAM_SOUTH_CONE,SMP,35,PI-ING-000270,SMP-GTIN-07730105004155,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Conaprole Leche en Polvo Descremada,Conaprole,200 g,7730105004155,Oficjalna tabela: porcja 18 g suchego proszku do przygotowania 200 ml. EAN 7730105004155 przypisany lokalnie do 200 g.,Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,-0.8,"Cukry: MIN(PI 51 g, węglowodany PR). sól: PI-ING-000270 (1.2 /100 g). błonnik: PI-ING-000270 (0 /100 g). Profil cukrów i soli wymaga estymacji z PI lub pełnego zdjęcia etykiety. Zera tłuszczu są zaokrąglone na porcję.","Producent podaje sód 75 bez jednostki, więc nie traktowano go jako bezspornych mg; sól wymaga etykiety. Nie dopisano nieopublikowanych cukrów.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://elnaranjo.com.uy/productos/leche-en-polvo-descremada-conaprole-200g
UY,★★★★,LATAM_SOUTH_CONE,DEXTROSE,30,PI-ING-000494,DEX-UY-PRODUCT,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Dextrosa Monohidratada,Química SA,25 kg,,Monohydrat wskazany w nazwie i opisie oferty spożywczej.,Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: kcal=364; tłuszcz=0; nasycone=0; węglowodany=90.9; cukry=90.9; białko=0; sól=0; błonnik=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. Oferta katalogowa; aktualny zapas i warunki dostawy przy zamówieniu.",Zamiast niepotwierdzonego DIU05868 użyto aktualnej oferty spożywczej QuímicaSA. Hydrat nie jest glukozą odwodnioną.,AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://quimicasa.com.uy/catalogo/food/edulcorantes/dextrosa-monohidratada/
UY,★★★★,LATAM_SOUTH_CONE,TARA,3,PI-ING-000492,TARA-UY-PRODUCT,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Goma de Tara — oferta spożywcza B2B,Kilmecor,Gramatura niepubliczna,,B2B; Oficjalny katalog osobno wymienia Goma de Tara jako stabilizator dla żywności oraz Tara Molida do garbarstwa. Kontakt potwierdza lokalny adres Montevideo.,"Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"ESTIMATED z PI-ING-000492: kcal=180; tłuszcz=0.5; nasycone=0; węglowodany dostępne=1.5; cukry=0; białko=2; sól=0; błonnik=86.5 /100 g. To model, nie etykieta produktu. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda 9,5 g/100 g: ESTIMATED z PI; brak oznaczenia produktu. Lokalna oferta B2B. Dokładna klasa spożywcza, opakowanie, CoA i oferta dostawy do uzgodnienia.",Wybrano odrębną pozycję Goma de Tara; Tara Molida do garbarstwa została wykluczona. Nie przypisano niepotwierdzonego worka 25 kg ani producenta surowca.,AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://www.kilmecor.com.uy/productos/
