iso2,priority,role,ean,rcn_range,v7_status,product,verification_class,evidence_class,best_url,http,source_type,page_market,market_by,evidence_method,price_currency,ean_context,page_title,html_sha256_16,evidence_utc,urls_checked,hosts_carrying_ean
CZ,★★★★,CREAM,8585002520043,NO,KANDYDAT_PR,Meggle Smetana ke šlehání 30%,EAN_ON_MARKET_PAGE,CONFIRMED,https://globusonline.cz/p/meggle-smetana-ke-slehani-30-tuku-250-ml,200,DIRECT,CZ,CCTLD,RAW_HTML,CZK,"y. Ideální pro studenou i teplou kuchyni."",""sku"":""00206064004"",""mpn"":""8585002520043"",""brand"":{""@type"":""",Meggle Smetana ke šlehání 30% tuku 250 ml | GlobusOnline.cz,cbad885e52eabe1d,2026-09-10T13:37:38Z,3,globusonline.cz
CZ,★★★★,SMP,8369921447533,NO,KANDYDAT_PR,Sušené odtučněné mléko ALMECO,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.cukrar-shop.cz/Susene-mleko-plnotucne-400g-d2388.htm,200,DIRECT,CZ,CCTLD,RAW_HTML,CZK,"alytics"":""denied""},""product"":{""id"":""2388"",""productNumber"":null,""ean"":""8369921447533"",""name"":""Sušené odt","Sušené odtučněné mléko ALMECO 150g | Cukrář Shop – cukrářské potřeby, suroviny a pomůcky p",feeec0d567df9e88,2026-09-10T13:39:11Z,2,www.cukrar-shop.cz
CZ,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
CZ,★★★★,DEXTROSE,8588006139983,NO,KANDYDAT_PR,"Dextróza - GymBeam, bez dodatków smakowych",EAN_ON_MARKET_PAGE,CONFIRMED,https://gymbeam.cz/dextroza-1000-g-gym-beam.html,200,DIRECT,CZ,CCTLD,RAW_HTML,CZK,"ewCondition"",""availability"":""https:\/\/schema.org\/InStock"",""gtin13"":""8588006139983"",""sku"":""5207""}],""pr",Dextróza - GymBeam | GymBeam.cz,1bb5f7c0f9654561,2026-09-10T13:37:39Z,1,gymbeam.cz
CZ,★★★★,TARA,,,WYMAGA_ETYKIETY,Guma Tara Valknut / Tara guma Valknut,NO_EAN_IN_V7,BRAK,https://www.valknut.cz/guma-tara-valknut/,200,DIRECT,CZ,CCTLD,RAW_HTML,CZK,,Guma Tara Valknut - Valknut.cz,a7fb1f93e49eaf45,2026-09-10T13:40:25Z,2,
DO,★★★★,MILK,4100290023195,NO,KANDYDAT_PR,Milex Leche UHT Entera 1 L,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.arla.com/es-do/productos/milex-leche-entera-1l-194976/,200,DIRECT,DO,PATH_LOCALE,RAW_HTML,,""":null,""type"":""Product"",""name"":""Leche Entera 1L"",""productID"":""barcode:4100290023195"",""url"":""https://www",Milex&#xAE; Leche Entera 1L | Arla Milex,a405fcdd8558a49f,2026-09-10T13:38:50Z,4,nuevo.lindomarket.com;www.arla.com
DO,★★★★,CREAM,30028777,NO,KANDYDAT_PR,Elle & Vire Crème Liquide Whipping Cream UHT 35% 200 ml,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://savencia.kameleon-apps.com/storage/2022/09/26720909.pdf,200,DIRECT,,GENERIC_TLD,RAW_HTML,,neto (g) Nb d’unités/ Nb units/ Cantidad de unidades 200 ml 198 30028777 24 3x200 ml 59,,13b3d4c2e77002fd,2026-09-10T13:38:25Z,3,savencia.kameleon-apps.com
DO,★★★★,SMP,,,WYMAGA_ETYKIETY,Milex Polvo Descremada Slim,NO_EAN_IN_V7,BRAK,https://www.arla.com/es-do/productos/milex-polvo-descremada-194961/,200,DIRECT,DO,PATH_LOCALE,RAW_HTML,,,Milex&#xAE; Polvo Descremada | Arla Milex,d72f4e69b2df231b,2026-09-10T13:38:50Z,3,
DO,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
DO,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrosa Monohidratada,NO_EAN_IN_V7,BRAK,https://dgii.gov.do/cicloContribuyente/facturacion/comprobantesFiscalesElectronicosE-CF/Paginas/Implemantacion-FE-listado-grandes-contribuyentes-nacionales.aspx,200,DIRECT,DO,CCTLD,RAW_HTML,,,Grandes Contribuyentes Nacionales Obligados a Implementar Facturación Electrónica,3e40b256de82a1d8,2026-09-10T13:37:25Z,3,
DO,★★★★,TARA,819543011967,NO,WYMAGA_DOSTAWY,Tara Gum — Home 50g,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://modernistpantry.com/products/tara-gum.html,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,"y.com\u002fmodernist-pantry\u002f""},""attributes"":[],""mpn"":null,""upc"":""819543011967"",""options"":[{""id"":2","Tara Gum - Modernist Pantry, LLC",e93d1ba8441f8f2a,2026-09-10T13:38:02Z,4,modernistpantry.com
EG,★★★★,MILK,6223000350065,NO,KANDYDAT_PR,"Juhayna Full Cream Milk UHT 3,0% 1 L",EAN_ON_MARKET_PAGE,CONFIRMED,https://www.carrefouregypt.com/mafegy/en/full-cream-milk/juhayna-full-cream-milk-1l/p/12721,200,DIRECT,EG,CURRENCY,BROWSER_DOM,EGP,"""productType"":""FOOD"",""isMarketPlaceProduct"":false,""barcode"":""6223000350065"",""analytics",Buy Juhayna Full Cream Milk - 1 Liter Online | Carrefour Egypt,,2026-09-10T14:05Z,3,www.carrefouregypt.com
EG,★★★★,CREAM,3161911703385,NO,KANDYDAT_PR,Elle & Vire Professionnel Excellence Whipping Cream UHT 35%,EAN_ONLY_ECHOED_FROM_URL_OR_QUERY,LEAD,https://www.elle-et-vire.com/int/en/pro/creams/products/excellence-whipping-cream-35fat/,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,Excellence whipping cream 35% fat - Our creams - Elle &amp; Vire Professionnel,590b8e7a500195f1,2026-09-10T13:39:17Z,4,
EG,★★★★,SMP,733739058324,NO,KANDYDAT_PR,NOW Real Food Organic Non-Fat Dry Milk Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,200,DIRECT,,GENERIC_TLD,BROWSER_DOM,USD,"data-destini-association=""default"" data-destini-apo=""733739058324""",Milk Powder | Powdered Milk | Organic Dry Milk Powder | NOW Foods,,2026-09-10T14:01Z,3,www.nowfoods.com
EG,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
EG,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrose Powder 100% Pure 250g,NO_EAN_IN_V7,BRAK,https://www.amazon.eg/-/en/Dextrose-Powder-100-Pure-250g/dp/B00NA1KQ28,200,MARKETPLACE,EG,CCTLD,RAW_HTML,,,Dextrose Powder 100% Pure (250g): Buy Online at Best Price in Egypt - Souq is now Amazon.e,eb6e63db70332995,2026-09-10T13:38:47Z,2,
EG,★★★★,TARA,,,WYMAGA_DOSTAWY,Cape Crystal Brands Tara Gum Powder,NO_EAN_IN_V7,BRAK,https://www.capecrystalbrands.com/products/tara-gum,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,,"Tara Gum – Higher Thickness at Lower Usage, No Flavor Impact &ndash; Cape Crystal Brands",625c49dea11f5f5b,2026-09-10T13:38:58Z,2,
EE,★★★★,MILK,4740036009085,NO,KANDYDAT_PR,"Tere Cappuccino UHT Milk 3,5% 1 L",MARKET_PAGE_WITHOUT_EAN,LEAD,https://www.rimi.ee/epood/en/products/dairy-products-eggs-cheese/milk/high-pasteurized-milk/piim-cappuccino-tere-3-5-1l/p/286625,200,DIRECT,EE,CCTLD,BROWSER_DOM,EUR,,"Piim Cappuccino Tere 3,5% 1l",,2026-09-10T14:01Z,2,
EE,★★★★,CREAM,4740125220049,NO,KANDYDAT_PR,Alma vahukoor 35%,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.valio.ee/tooted/alma-vahukoor-35-400ml/,200,DIRECT,EE,CCTLD,RAW_HTML,,"files/6903b01e-a8d6-4ab8-b501-27dc6082af34"",""slug"":""400ml"",""eanCode"":""4740125220049"",""packageTitle"":""Al",Alma vahukoor 35% 400ml | Valio,96c8b6570b1846e2,2026-09-10T13:40:25Z,2,coophaapsalu.ee;www.valio.ee
EE,★★★★,SMP,6408430840625,NO,KANDYDAT_PR,Piimapulber rasvavaba / rasvaton maitojauhe instant,EAN_ON_FOREIGN_MARKET_PAGE,LEAD,https://www.valio.fi/tuotteet/valio-rasvaton-maitojauhe-instant/,200,DIRECT,FI,CCTLD,RAW_HTML,,"-rasvaton-maitojauhe-instant-84062-800x800.png"" ], ""gtin13"": ""6408430840625"" } </script><style ",Valio rasvaton maitojauhe instant - Valio,a13d508a95e517bf,2026-09-10T13:40:25Z,4,www.halpahalli.fi;www.valio.fi
EE,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
EE,★★★★,DEXTROSE,4744130012590,NO,WYMAGA_ETYKIETY,"ICONFIT Dextro, czysta dekstroza w proszku",EAN_ON_MARKET_PAGE,CONFIRMED,https://iconfit.ee/products/dextrose,200,DIRECT,EE,CCTLD,RAW_HTML,EUR,""" content=""EUR"" /> <meta property=""product:retailer_item_id"" content=""4744130012590"" /> <meta name=""twi",ICONFIT Dextro - ICONFIT,c57c13556412dcc5,2026-09-10T13:37:41Z,3,iconfit.ee;iconfit.lv;sportfit.ee
EE,★★★★,TARA,8055728540170,NO,KANDYDAT_PR,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,200,DIRECT,,GENERIC_TLD,RAW_HTML,EUR,"0,""compare_at_price"":null,""inventory_management"":""shopify"",""barcode"":""8055728540170"",""featured_media"":{",Tara Seed Flour | SaporePuro,41be4c71cd4a344d,2026-09-10T13:38:23Z,4,saporepuro.com
PH,★★★★,MILK,5701215046832,NO,KANDYDAT_PR,Emborg Full Cream Milk 3.5% 1L,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://maxmartonline.com/emborg-milk-full-cream-1ltr,200,DIRECT,,GENERIC_TLD,RAW_HTML,,"iew"");fbq(""track"",""ViewContent"",{content_category:""Milk"",content_ids:""5701215046832"",content_name:""Embo",MaxMart Online . Emborg Milk Full Cream 1ltr,05d18e68ed80df6b,2026-09-10T13:37:56Z,5,maxmartonline.com;www.meatup.shop
PH,★★★★,CREAM,5701215046375,NO,KANDYDAT_PR,Emborg Natural Whipping Cream UHT 35.1% 200 ml,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://maxmartonline.com/emborg-whipping-cream-200ml,200,DIRECT,,GENERIC_TLD,RAW_HTML,,"bq(""track"",""ViewContent"",{content_category:""Fresh Cream"",content_ids:""5701215046375"",content_name:""Embo",MaxMart Online . Emborg Whipping Cream 200ml,c802d5b60a54e738,2026-09-10T13:37:56Z,6,maxmartonline.com
PH,★★★★,SMP,9300639999005,NO,KANDYDAT_PR,Devondale Instant Skim Milk Powder,MARKET_PAGE_WITHOUT_EAN,LEAD,https://shopee.ph/Devondale-Instant-Skim-Milk-Powder-1kg-i.82265567.23335805507,200,MARKETPLACE,PH,CCTLD,RAW_HTML,,,,fd885316235ea576,2026-09-10T13:38:29Z,6,
PH,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
PH,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Purechem Dextrose Monohydrate,NO_EAN_IN_V7,BRAK,https://www.purechem.com.ph/shop/bakery/dextrose-monohydrate,200,DIRECT,PH,CCTLD,RAW_HTML,,,Dextrose Monohydrate &#8211; Purechem Corporation,9136d20ea726dce8,2026-09-10T13:40:02Z,1,
PH,★★★★,TARA,819543011967,NO,WYMAGA_DOSTAWY,Tara Gum — Home 50g,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://modernistpantry.com/products/tara-gum.html,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,"y.com\u002fmodernist-pantry\u002f""},""attributes"":[],""mpn"":null,""upc"":""819543011967"",""options"":[{""id"":2","Tara Gum - Modernist Pantry, LLC",e93d1ba8441f8f2a,2026-09-10T13:38:02Z,5,modernistpantry.com
GH,★★★★,MILK,4100290099800,NO,KANDYDAT_PR,"Dano UHT Full Cream Milk 3,5% / 3,6% 1 L",SOURCE_NOT_READABLE,LEAD,https://www.arla.ng/brands/arla-dano-full-cream-uht-35pct-fat-1l-408775/;,404,DIRECT,NG,CCTLD,RAW_HTML,,,404,a06932c08b5117c8,2026-09-10T13:38:51Z,2,
GH,★★★★,CREAM,5701215046375,NO,KANDYDAT_PR,Emborg Natural Whipping Cream UHT 35%,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://maxmartonline.com/emborg-whipping-cream-200ml,200,DIRECT,,GENERIC_TLD,RAW_HTML,,"bq(""track"",""ViewContent"",{content_category:""Fresh Cream"",content_ids:""5701215046375"",content_name:""Embo",MaxMart Online . Emborg Whipping Cream 200ml,c802d5b60a54e738,2026-09-10T13:37:56Z,3,maxmartonline.com
GH,★★★★,SMP,733739058324,NO,KANDYDAT_PR,NOW Real Food Organic Non-Fat Dry Milk Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,200,DIRECT,,GENERIC_TLD,BROWSER_DOM,USD,"data-destini-association=""default"" data-destini-apo=""733739058324""",Milk Powder | Powdered Milk | Organic Dry Milk Powder | NOW Foods,,2026-09-10T14:01Z,3,www.nowfoods.com
GH,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
GH,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrose Monohydrate,NO_EAN_IN_V7,BRAK,https://www.maridav.com/hnh-product-description.php?p_id=67&prod_class=Pharmaceuticals,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,Maridav | Home Page,4f561e6c2f4609dc,2026-09-10T13:39:46Z,1,
GH,★★★★,TARA,711221973058,NO,WYMAGA_DOSTAWY,Cape Crystal Brands Tara Gum Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.capecrystalbrands.com/products/tara-gum,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,"""inventory_management"":""shopify"",""inventory_policy"":""deny"",""barcode"":""711221973058"",""featured_media"":{","Tara Gum – Higher Thickness at Lower Usage, No Flavor Impact &ndash; Cape Crystal Brands",625c49dea11f5f5b,2026-09-10T13:38:58Z,3,www.capecrystalbrands.com
GR,★★★★,MILK,5201037509107,NO,KANDYDAT_PR,"DELTA mmmMilk Family High Pasteurized Full 3,5% 1,5 L",MARKET_PAGE_WITHOUT_EAN,LEAD,https://www.delta.gr/en/gala/milk-oikogeneiako-plires-15lt-2/;,200,DIRECT,GR,CCTLD,BROWSER_DOM,,,mmmMILK Family Full Fat - ΔΕΛΤΑ,,2026-09-10T14:01Z,2,
GR,★★★★,CREAM,5711953155949,NO,KANDYDAT_PR,Arla Κρέμα Γάλακτος UHT 35% 200 g,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.arlafoods.gr/our-brands/arla/krema-galaktos-35-200g/,200,DIRECT,GR,CCTLD,RAW_HTML,,"ype"":""Product"",""name"":""Κρέμα Γάλακτος 35% 200 g"",""productID"":""barcode:5711953155949"",""url"":""https://www",Arla&#xAE; &#x39A;&#x3C1;&#x3AD;&#x3BC;&#x3B1; &#x393;&#x3AC;&#x3BB;&#x3B1;&#x3BA;&#x3C4;&,e7a155f189137494,2026-09-10T13:38:52Z,2,www.arlafoods.gr;www.thanopoulos.gr
GR,★★★★,SMP,3043932643706,NO,KANDYDAT_PR,Γάλα Αποβουτυρωμένο σε σκόνη,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.bazaar-online.gr/regilait-250g-gala-se-skoni,200,DIRECT,GR,CCTLD,RAW_HTML,,"title""><b>Κωδικός Προϊόντος:</b></div> <div class=""model"">3043932643706</div> </d",REGILAIT 250G ΓΑΛΑ ΣΕ ΣΚΟΝΗ,27aeadff94335e97,2026-09-10T13:38:54Z,2,www.bazaar-online.gr
GR,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
GR,★★★★,DEXTROSE,,,WYMAGA_GTIN,Dextrose Powder,NO_EAN_IN_V7,BRAK,https://www.infusion.gr/en/bar-chef-e/sugar-polyols/dextrose-powder-5kg-louis-francois,200,DIRECT,GR,CCTLD,RAW_HTML,,,Browser verification,2fde896456294d5c,2026-09-10T13:39:34Z,5,
GR,★★★★,TARA,,,WYMAGA_ETYKIETY,Τάρα Γκαμ (Tara Gum) NoCarb 100 g,NO_EAN_IN_V7,BRAK,https://nocarb.gr/product/tara-gam-100g/,200,DIRECT,GR,CCTLD,RAW_HTML,EUR,,Τάρα Γκαμ (Tara Gum) 100g - No Carb,2a315eb98a861216,2026-09-10T13:38:06Z,2,
IN,★★★★,MILK,8901262152983,NO,KANDYDAT_PR,Amul Homogenised Cow Milk 1L Tetra Pak,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.billclap.com/business/88521/pp-supermarket/products/1643849/amul-cow-milk-1l,200,DIRECT,IN,CURRENCY,RAW_HTML,INR,"KET ""},""image"":""https://www.billclap.com/default_product1.png"",""sku"":""8901262152983"",""mpn"":""89012621529","AMUL COW MILK 1L | PP SUPERMARKET in NADIA, West Bengal, INDIA | BillClap",0f81002797225696,2026-09-10T13:38:57Z,5,www.billclap.com
IN,★★★★,CREAM,3161911703385,NO,KANDYDAT_PR,Elle & Vire Professionnel Excellence Whipping Cream 35%,EAN_ONLY_ECHOED_FROM_URL_OR_QUERY,LEAD,https://www.elle-et-vire.com/int/en/pro/creams/products/excellence-whipping-cream-35fat/,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,Excellence whipping cream 35% fat - Our creams - Elle &amp; Vire Professionnel,590b8e7a500195f1,2026-09-10T13:39:17Z,5,
IN,★★★★,SMP,8901262110068,NO,KANDYDAT_PR,Sagar Skimmed Milk Powder Pouch,EAN_ON_MARKET_PAGE,CONFIRMED,https://kiranamarket.com/amul-sagar-skim-milk-powder-500g/,200,DIRECT,IN,CURRENCY,RAW_HTML,INR," - KiranaMarket"" /><meta property=""og:description"" content=""Barcode : 8901262110068"" /><meta property=""","Amul Sagar Skim Milk Powder, 500g - KiranaMarket",cb461709dc76e72d,2026-09-10T13:37:47Z,3,kiranamarket.com
IN,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
IN,★★★★,DEXTROSE,,,WYMAGA_GTIN,Gujarat Ambuja Dextrose Monohydrate Powder,NO_EAN_IN_V7,BRAK,https://www.ambujagroup.com/assets/tds-file/tds-dextrose-monohydrate-powder.pdf,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,,d8445a8c6ee35d37,2026-09-10T13:38:49Z,4,
IN,★★★★,TARA,,,WYMAGA_ETYKIETY,Tara Gum Food Grade,NO_EAN_IN_V7,BRAK,https://www.agaragar.in/gums.html,200,DIRECT,IN,CCTLD,RAW_HTML,,,Gums - Guar Gum Powder Food Grade Powder Manufacturer from Kochi,4739ef7718bc8889,2026-09-10T13:38:43Z,2,
ID,★★★★,MILK,8993351121307,NO,KANDYDAT_PR,Greenfields Full Cream UHT Milk 1L,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://shopifull.com/product/greenfields-full-cream-uht-milk-1ltr/,200,DIRECT,,GENERIC_TLD,RAW_HTML,BND,"wrapper""> <span class=""meta-label""> SKU: </span> <span class=""sku""> 8993351121307 </span> </span></",Greenfields Full Cream UHT Milk 1Ltr &#8211; Shopifull,7f596d70f779942b,2026-09-10T13:38:30Z,5,shopifull.com
ID,★★★★,CREAM,5701215046375,NO,KANDYDAT_PR,Emborg Natural Whipping Cream UHT 35.1% 200 ml,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://maxmartonline.com/emborg-whipping-cream-200ml,200,DIRECT,,GENERIC_TLD,RAW_HTML,,"bq(""track"",""ViewContent"",{content_category:""Fresh Cream"",content_ids:""5701215046375"",content_name:""Embo",MaxMart Online . Emborg Whipping Cream 200ml,c802d5b60a54e738,2026-09-10T13:37:56Z,5,maxmartonline.com
ID,★★★★,SMP,9556958338807,NO,WYMAGA_ETYKIETY,Sunlac Low Fat Instant Skim Milk Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://store18714.store.link/category/promo-susu-beli-1-lebih-murah?page=2,200,DIRECT,,GENERIC_TLD,RAW_HTML,,"4My7BwAAAAA&amp;pid=Api&amp;P=0&amp;h=180"" alt=""SUSU SUNLAC 700GRAM # 9556958338807"" class=""broken-imag",PROMO SUSU BELI 1 LEBIH MURAH | PROMO TOKO WIJAYA BSD,9a42e9748ac384d2,2026-09-10T13:38:33Z,6,megakulim.com.my;store18714.store.link
ID,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
ID,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrose Monohydrate – PT Lam Seng Hang Indonesia,NO_EAN_IN_V7,BRAK,https://www.lsh-indonesia.com/product/dextrose-monohydrate/,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,Dextrose Monohydrate &#8211; PT. Lam Seng Hang Indonesia,483e635059170e75,2026-09-10T13:39:44Z,1,
ID,★★★★,TARA,,,WYMAGA_ETYKIETY,Tara Gum,NO_EAN_IN_V7,BRAK,https://sumberberkatingredia.com/produk/tara-gum/,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,Tara Gum &#8211; PT Sumber Berkat Ingredia,419b323a2a82d051,2026-09-10T13:38:33Z,1,
IS,★★★★,MILK,5690527101011,NO,KANDYDAT_PR,MS Nýmjólk 1 l,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.ms.is/vorur/vara/nymjolk-1-l,200,DIRECT,IS,CCTLD,RAW_HTML,,"703669134155"",""filename"":""0101.png""},""title"":""Nýmjólk 1 l"",""barcode"":""5690527101011"",""category"":"""",""obj",Nýmjólk 1 l – Mjólkursamsalan,cf04d4d576b8c3ab,2026-09-10T13:39:52Z,3,www.ms.is
IS,★★★★,CREAM,5690527172011,NO,KANDYDAT_PR,MS Rjómi 36% 500 ml,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.ms.is/vorur/vara/rjomi-500-ml,200,DIRECT,IS,CCTLD,RAW_HTML,,"58745342380"",""filename"":""0172.png""},""title"":""Rjómi 500 ml"",""barcode"":""5690527172011"",""category"":"""",""obj",Rjómi 500 ml – Mjólkursamsalan,c93b9112b9440c1a,2026-09-10T13:39:52Z,1,www.ms.is
IS,★★★★,SMP,5690516075156,NO,KANDYDAT_PR,Undanrennuduft úða/iðn 25 kg,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.ms.is/vorur/vara/undanrennuduft-uda-idn-25-kg,200,DIRECT,IS,CCTLD,RAW_HTML,,"lename"":""7515.png""},""title"":""Undanrennuduft úða/iðn 25 kg"",""barcode"":""5690516075156"",""category"":"""",""obj",Undanrennuduft úða/iðn 25 kg – Mjólkursamsalan,7d772834b52770b9,2026-09-10T13:39:53Z,1,www.ms.is
IS,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
IS,★★★★,DEXTROSE,5060326271725,NO,KANDYDAT_PR,Dextrose Powder Unflavoured 1 kg,PAGE_WITHOUT_EAN,LEAD,https://storage.googleapis.com/catalog-pictures-carrefour-es/catalog/pictures/hd_1500x_/5060326271725_3.jpg,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,,6bd9c07d91ee1fcb,2026-09-10T13:38:32Z,4,
IS,★★★★,TARA,819543011967,NO,WYMAGA_DOSTAWY,Pure Tara Gum Powder 50 g,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://modernistpantry.com/products/tara-gum.html,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,"y.com\u002fmodernist-pantry\u002f""},""attributes"":[],""mpn"":null,""upc"":""819543011967"",""options"":[{""id"":2","Tara Gum - Modernist Pantry, LLC",e93d1ba8441f8f2a,2026-09-10T13:38:02Z,4,modernistpantry.com
IL,★★★★,MILK,7290000051352,NO,KANDYDAT_PR,"Tnuva Milk with a Classic Taste 3,8% 1 L",EAN_ON_AGGREGATOR,LEAD,https://www.supercompare.co.il/en/product/7290000051352;,200,AGGREGATOR,IL,CCTLD,RAW_HTML,,"self.__next_f.push([1,""0:{\""P\"":null,\""c\"":[\""\"",\""en\"",\""product\"",\""7290000051352;\""],\""q\"":\""\"",\""i\",Compare Prices | SuperCompare,08333294d3e79fe6,2026-09-10T13:40:10Z,2,www.supercompare.co.il
IL,★★★★,CREAM,7290104728310,NO,KANDYDAT_PR,Yotvata Whipping Cream 38% 250 ml (שמנת להקצפה 38%),MARKET_PAGE_WITHOUT_EAN,LEAD,https://www.shuk-nachalat.co.il/product-details/29072/שמנת_להקצפה_38_יטבתה_250_מ_ל,200,DIRECT,IL,CCTLD,RAW_HTML,ILS,,שמנת להקצפה 38% יטבתה 250 מ&quot;ל | השוק של נחלת יצחק,69725534e1d527c3,2026-09-10T13:40:08Z,5,
IL,★★★★,SMP,,,WYMAGA_ETYKIETY,אבקת חלב רזה 0.8% שומן,NO_EAN_IN_V7,BRAK,https://sir-pele.co.il/items/677937-%D7%90%D7%91%D7%A7%D7%AA-%D7%97%D7%9C%D7%91-%D7%A8%D7%96%D7%94-0-8-%D7%A9%D7%95%D7%9E%D7%9F-200-%D7%92%D7%A8%D7%9D,200,DIRECT,IL,CCTLD,RAW_HTML,ILS,,אבקת חלב רזה 0.8% שומן 200 גרם - אבקות,a0383f05a6b1a39c,2026-09-10T13:38:30Z,2,
IL,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
IL,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,דקסטרוז שק / Dextrose Monohydrate,NO_EAN_IN_V7,BRAK,https://homebrewing.co.il/catalog.asp?page=newshowprod.asp&prodid=2998212,200,DIRECT,IL,CCTLD,RAW_HTML,,,דקסטרוז שק,ed602387eb4ff51c,2026-09-10T13:37:40Z,1,
IL,★★★★,TARA,819543011967,NO,WYMAGA_DOSTAWY,Modernist Pantry Tara Gum 50 g,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://modernistpantry.com/products/tara-gum.html,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,"y.com\u002fmodernist-pantry\u002f""},""attributes"":[],""mpn"":null,""upc"":""819543011967"",""options"":[{""id"":2","Tara Gum - Modernist Pantry, LLC",e93d1ba8441f8f2a,2026-09-10T13:38:02Z,3,modernistpantry.com
